RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
   34   61     0     0  con    0  1.0D+00  3.4D+00  8.697D+00  1.629D+02
   35   63     0     0  con    1  4.4D-01  2.5D+00  5.627D+00  1.618D+02
   36   64     0     0  con    0  1.0D+00  5.1D-01  3.261D+00  1.613D+02
   37   65     0     0  con    0  1.0D+00  5.1D-01  2.592D+00  1.612D+02
   38   66     0     0  con    0  1.0D+00  7.1D-02  6.853D-01  1.612D+02
   39   67     0     0  con    0  1.0D+00  8.0D-03  2.233D-01  1.612D+02
   40   68     0     0  con    0  1.0D+00  9.9D-03  2.123D-01  1.612D+02
   41   69     0     0  con    0  1.0D+00  5.4D-02  5.638D-01  1.611D+02
   42   70     0     0  con    0  1.0D+00  5.8D-02  9.211D-01  1.611D+02
   43   71     0     0  con    0  1.0D+00  2.1D-01  1.112D+00  1.611D+02
   44   72     0     0  con    0  1.0D+00  7.1D-01  1.183D+00  1.611D+02
   45   73     0     0  con    0  1.0D+00  1.5D+00  2.476D+00  1.611D+02
   46   74     0     0  con    0  1.0D+00  1.1D+00  6.285D-01  1.610D+02
   47   75     0     0  con    0  1.0D+00  1.2D+00  3.697D-01  1.610D+02
   48   76     0     0  con    0  1.0D+00  7.6D-01  2.910D-01  1.610D+02
   49   78     0     0  con    1  7.3D-02  1.8D-01  6.129D-01  1.610D+02
   50   79     0     0  con    0  1.0D+00  9.8D-01  2.474D-01  1.610D+02
   51   80     0     0  con    0  1.0D+00  1.2D+00  3.806D-02  1.610D+02
   52   81     0     0  con    0  1.0D+00  1.1D+00  3.377D-02  1.610D+02
   53   82     0     0  con    0  1.0D+00  1.2D+00  2.124D-01  1.610D+02
   54   83     0     0  con    0  1.0D+00  4.4D-01  3.348D-02  1.610D+02
   55   84     0     0  con    0  1.0D+00  5.4D-01  6.006D-02  1.610D+02
   56   85     0     0  con    0  1.0D+00  9.1D-01  6.837D-02  1.610D+02
   57   86     0     0  con    0  1.0D+00  1.3D+00  7.117D-02  1.610D+02
   58   87     0     0  con    0  1.0D+00  1.0D+00  4.179D-02  1.610D+02
   59   88     0     0  con    0  1.0D+00  6.8D-01  9.917D-03  1.610D+02
   60   89     0     0  con    0  1.0D+00  6.4D-01  1.455D-02  1.610D+02
   61   91     0     0  con    1  2.3D-01  4.5D-01  2.317D-02  1.610D+02
   62   92     0     0  con    0  1.0D+00  6.3D-01  9.865D-03  1.610D+02
   63   93     0     0  con    0  1.0D+00  6.2D-01  5.301D-03  1.610D+02
   64   94     0     0  con    0  1.0D+00  8.2D-01  7.663D-03  1.610D+02
   65   95     0     0  con    0  1.0D+00  9.9D-01  7.283D-03  1.610D+02
   66   96     0     0  con    0  1.0D+00  1.4D+00  2.130D-02  1.610D+02
   67   97     0     0  con    0  1.0D+00  8.2D-01  1.798D-03  1.610D+02
   68   98     0     0  con    0  1.0D+00  4.0D-01  1.129D-03  1.610D+02
   69   99     0     0  con    0  1.0D+00  8.6D-01  3.619D-03  1.610D+02
   70  100     0     0  con    0  1.0D+00  1.0D+00  3.384D-03  1.610D+02
   71  109     0     0  con    8  1.0D-04  2.1D-04  3.384D-03  1.610D+02
   72  110     0     0  con    0  1.0D+00  1.3D+00  4.905D-04  1.610D+02
   73  111     0     0  con    0  1.0D+00  1.0D+00  5.739D-04  1.610D+02
   74  113     0     0  con    1  4.3D-01  8.2D-01  2.188D-03  1.610D+02
   75  114     0     0  con    0  1.0D+00  6.9D-01  1.088D-03  1.610D+02
   76  115     0     0  con    0  1.0D+00  1.2D+00  9.597D-05  1.610D+02
   77  152     1     0  ---   16  2.2D-12  3.4D-16  9.597D-05  1.610D+02

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Warning:  more than 10 function and gradient
   evaluations in the last line search.  Termination
   may possibly be caused by a bad search direction.

 Total User time 0.000E+00 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            8     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     5.305D+02  2.393D+03
    1    2     1     0  ---    0  1.7D-03  1.0D+00  7.266D+01  2.084D+03
    2    3     0     0  con    0  1.0D+00  1.5D-01  2.100D+01  2.077D+03
    3    4     0     0  con    0  1.0D+00  6.7D-02  4.149D+00  2.076D+03
    4    5     0     0  con    0  1.0D+00  2.1D-02  3.521D+00  2.076D+03
    5    6     0     0  con    0  1.0D+00  2.2D-01  1.767D+01  2.075D+03
    6    7     0     0  con    0  1.0D+00  5.0D-01  4.184D+01  2.074D+03
    7    9     0     0  con    1  5.0D+00  6.3D-01  3.946D+01  2.066D+03
    8   11     0     0  con    1  1.5D-01  6.7D-01  3.659D+01  2.057D+03
    9   13     0     0  con    1  3.2D-01  1.1D+00  3.641D+01  2.040D+03
   10   15     0     0  con    1  3.9D-01  1.4D-01  5.914D+00  2.038D+03
   11   16     0     0  con    0  1.0D+00  3.1D-01  1.195D+01  2.037D+03
   12   18     0     0  con    1  5.0D+00  9.4D-01  1.560D+01  2.028D+03
   13   20     0     0  con    1  1.7D-01  6.6D-01  2.479D+01  2.023D+03
   14   21     0     0  con    0  1.0D+00  1.7D+00  7.192D+01  2.006D+03
   15   23     0     0  con    1  4.3D-02  1.5D+00  1.410D+02  1.993D+03
   16   24     0     0  con    0  1.0D+00  2.6D+00  2.351D+02  1.966D+03
   17   25     0     0  con    0  1.0D+00  2.6D+00  2.657D+02  1.874D+03
   18   27     0     0  con    1  2.8D-01  8.4D+00  2.038D+02  1.607D+03
   19   30     0     0  con    2  2.9D+00  1.4D+01  1.286D+02  6.668D+02
   20   33     0     0  con    2  9.8D-02  2.6D+00  1.834D+02  5.901D+02
   21   34     0     0  con    0  1.0D+00  1.8D+00  8.481D+01  4.588D+02
   22   35     0     0  con    0  1.0D+00  9.5D-01  8.811D+01  4.196D+02
   23   36     0     0  con    0  1.0D+00  2.7D+00  1.578D+02  3.255D+02
   24   37     0     0  con    0  1.0D+00  6.8D-01  1.368D+02  2.681D+02
   25   39     0     0  con    1  4.8D-01  2.9D+00  3.919D+01  2.054D+02
   26   41     0     0  con    1  5.0D-01  9.3D-01  4.102D+01  1.850D+02
   27   42     0     0  con    0  1.0D+00  7.3D-01  1.468D+01  1.813D+02
   28   43     0     0  con    0  1.0D+00  3.1D-01  4.477D+00  1.793D+02
   29   44     0     0  con    0  1.0D+00  7.6D-01  5.958D+00  1.771D+02
   30   45     0     0  con    0  1.0D+00  2.1D+00  5.620D+00  1.722D+02
   31   46     0     0  con    0  1.0D+00  6.2D+00  2.518D+01  1.681D+02
   32   47     0     0  con    0  1.0D+00  1.3D+00  6.509D+00  1.641D+02
   33   48     0     0  con    0  1.0D+00  1.1D+00  4.847D+00  1.629D+02
   34   49     0     0  con    0  1.0D+00  1.1D+00  3.016D+00  1.623D+02
   35   50     0     0  con    0  1.0D+00  1.4D+00  1.096D+00  1.619D+02
   36   51     0     0  con    0  1.0D+00  7.0D-01  3.882D+00  1.618D+02
   37   52     0     0  con    0  1.0D+00  7.8D-01  2.364D+00  1.617D+02
   38   53     0     0  con    0  1.0D+00  1.5D+00  1.905D+00  1.614D+02
   39   54     0     0  con    0  1.0D+00  1.8D+00  9.971D-01  1.611D+02
   40   55     0     0  con    0  1.0D+00  9.0D-01  5.306D+00  1.611D+02
   41   56     0     0  con    0  1.0D+00  4.3D-01  2.734D-01  1.610D+02
   42   57     0     0  con    0  1.0D+00  1.3D-01  3.782D-01  1.610D+02
   43   58     0     0  con    0  1.0D+00  2.1D-01  3.502D-01  1.610D+02
   44   59     0     0  con    0  1.0D+00  3.3D-01  4.175D-01  1.610D+02
   45   60     0     0  con    0  1.0D+00  7.2D-01  6.127D-01  1.610D+02
   46   61     0     0  con    0  1.0D+00  4.3D-02  2.165D-01  1.610D+02
   47   62     0     0  con    0  1.0D+00  3.7D-01  1.330D-01  1.610D+02
   48   63     0     0  con    0  1.0D+00  7.9D-01  2.610D-01  1.610D+02
   49   64     0     0  con    0  1.0D+00  1.1D+00  1.849D-01  1.610D+02
   50   66     0     0  con    1  2.6D-01  8.4D-01  2.381D-01  1.610D+02
   51   67     0     0  con    0  1.0D+00  9.6D-01  6.927D-02  1.610D+02
   52   68     0     0  con    0  1.0D+00  1.1D+00  1.630D-01  1.610D+02
   53   69     0     0  con    0  1.0D+00  9.8D-01  6.291D-02  1.610D+02
   54   70     0     0  con    0  1.0D+00  1.1D+00  4.374D-02  1.610D+02
   55   71     0     0  con    0  1.0D+00  1.6D+00  5.431D-02  1.610D+02
   56   72     0     0  con    0  1.0D+00  1.1D+00  4.313D-02  1.610D+02
   57   73     0     0  con    0  1.0D+00  6.1D-01  1.381D-02  1.610D+02
   58   74     0     0  con    0  1.0D+00  9.4D-01  5.319D-03  1.610D+02
   59   75     0     0  con    0  1.0D+00  7.8D-01  1.892D-02  1.610D+02
   60   76     0     0  con    0  1.0D+00  1.2D+00  7.336D-03  1.610D+02
   61   77     0     0  con    0  1.0D+00  1.4D+00  3.709D-03  1.610D+02
   62   78     0     0  con    0  1.0D+00  1.3D+00  1.109D-02  1.610D+02
   63   79     0     0  con    0  1.0D+00  7.5D-01  1.784D-03  1.610D+02
   64   80     0     0  con    0  1.0D+00  4.1D-01  1.159D-03  1.610D+02
   65   81     0     0  con    0  1.0D+00  1.5D+00  1.174D-03  1.610D+02
   66   82     0     0  con    0  1.0D+00  1.3D+00  1.620D-03  1.610D+02
   67   83     0     0  con    0  1.0D+00  1.3D+00  2.909D-03  1.610D+02
   68   84     0     0  con    0  1.0D+00  9.4D-01  1.471D-03  1.610D+02
   69   85     0     0  con    0  1.0D+00  5.4D-01  5.649D-04  1.610D+02
   70   86     0     0  con    0  1.0D+00  1.3D+00  4.101D-04  1.610D+02
   71   87     0     0  con    0  1.0D+00  9.9D-01  4.059D-04  1.610D+02
   72   89     0     0  con    1  5.1D-01  9.3D-01  8.267D-04  1.610D+02
   73   90     0     0  con    0  1.0D+00  1.0D+00  1.145D-04  1.610D+02
   74   97     0     0  con    6  4.1D-02  2.9D-02  1.111D-04  1.610D+02
   75  119     1     0  ---    1  4.8D-03  6.5D-07  9.300D-05  1.610D+02
   76  159     1     0  `,’   19  1.4D-08  1.6D-12      -          -

ABNORMAL_TERMINATION_IN_LNSRCH                              

 Line search cannot locate an adequate point after 20 function
  and gradient evaluations.  Previous x, f and g restored.
 Possible causes: 1 error in function or gradient evaluation;
                  2 rounding error dominate computation.

 Total User time 0.000E+00 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            8     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.669D+02  2.149D+03
    1    2     1     0  ---    0  5.7D-03  1.0D+00  5.378D+01  2.084D+03
    2    3     0     0  con    0  1.0D+00  2.6D-01  8.700D+00  2.077D+03
    3    4     0     0  con    0  1.0D+00  3.8D-02  1.997D+00  2.077D+03
    4    5     0     0  con    0  1.0D+00  1.7D-02  2.040D+00  2.077D+03
    5    6     0     0  con    0  1.0D+00  1.5D-01  8.791D+00  2.077D+03
    6    8     0     0  con    1  5.0D+00  2.9D+00  5.961D+01  2.062D+03
    7   11     0     0  con    2  1.5D-02  1.4D-01  6.036D+01  2.061D+03
    8   12     0     0  con    0  1.0D+00  2.5D-01  2.796D+01  2.058D+03
    9   13     0     0  con    0  1.0D+00  2.0D-01  3.558D+00  2.058D+03
   10   14     0     0  con    0  1.0D+00  6.9D-02  4.999D+00  2.058D+03
   11   15     0     0  con    0  1.0D+00  4.9D-02  8.645D+00  2.058D+03
   12   16     0     0  con    0  1.0D+00  3.6D-01  2.317D+01  2.056D+03
   13   22     0     0  con    5  2.0D-01  1.2D+00  7.469D+00  2.050D+03
   14   24     0     0  con    1  2.9D-03  3.4D-02  7.580D+00  2.050D+03
   15   25     0     0  con    0  1.0D+00  3.9D-01  1.173D+01  2.047D+03
   16   27     0     0  con    1  2.5D-01  1.1D+00  4.039D+01  2.039D+03
   17   29     0     0  con    1  2.8D-01  1.4D+00  8.417D+01  2.029D+03
   18   30     0     0  con    0  1.0D+00  3.6D+00  1.486D+02  2.003D+03
   19   31     0     0  con    0  1.0D+00  2.8D+00  5.780D+01  1.952D+03
   20   32     0     0  con    0  1.0D+00  3.1D+00  1.921D+01  1.931D+03
   21   33     0     0  con    0  1.0D+00  7.2D+00  2.292D+01  1.901D+03
   22   37     0     0  con    3  3.9D+00  7.2D+01  4.151D+02  1.097D+03
   23   39     0     0  con    1  8.2D-02  4.1D+00  4.054D+02  1.078D+03
   24   40     0     0  con    0  1.0D+00  1.1D+01  2.620D+02  6.244D+02
   25   42     0     0  con    1  2.9D-01  3.3D+00  4.196D+01  4.697D+02
   26   43     0     0  con    0  1.0D+00  1.7D+00  3.307D+01  4.620D+02
   27   44     0     0  con    0  1.0D+00  6.2D-01  7.746D+00  4.598D+02
   28   45     0     0  con    0  1.0D+00  1.1D+00  5.233D+00  4.592D+02
   29   46     0     0  con    0  1.0D+00  9.4D-01  2.539D+00  4.584D+02
   30   47     0     0  con    0  1.0D+00  5.7D-01  1.952D+00  4.581D+02
   31   48     0     0  con    0  1.0D+00  6.5D-01  4.279D+00  4.577D+02
   32   51     0     0  con    2  7.6D-01  2.4D+00  8.282D+00  4.557D+02
   33   52     0     0  con    0  1.0D+00  1.6D+00  5.064D+00  4.549D+02
   34   54     0     0  con    1  4.3D-01  4.9D-01  2.673D+00  4.547D+02
   35   55     0     0  con    0  1.0D+00  5.8D-01  2.467D-01  4.546D+02
   36   56     0     0  con    0  1.0D+00  1.5D-01  2.271D-01  4.546D+02
   37   57     0     0  con    0  1.0D+00  4.3D-02  8.989D-02  4.546D+02
   38   58     0     0  con    0  1.0D+00  1.7D-02  2.784D-02  4.546D+02
   39   59     0     0  con    0  1.0D+00  3.8D-03  2.044D-03  4.546D+02
   40   60     0     0  con    0  1.0D+00  1.5D-04  6.466D-04  4.546D+02
   41   61     0     0  con    0  1.0D+00  8.6D-04  3.790D-03  4.546D+02
   42   62     0     0  con    0  1.0D+00  2.1D-03  8.003D-03  4.546D+02
   43   63     0     0  con    0  1.0D+00  7.5D-03  1.596D-02  4.546D+02
   44   64     0     0  con    0  1.0D+00  2.0D-02  2.803D-02  4.546D+02
   45   65     0     0  con    0  1.0D+00  5.6D-02  4.737D-02  4.546D+02
   46   66     0     0  con    0  1.0D+00  1.4D-01  7.621D-02  4.546D+02
   47   67     0     0  con    0  1.0D+00  3.6D-01  1.161D-01  4.546D+02
   48   68     0     0  con    0  1.0D+00  8.1D-01  1.599D-01  4.546D+02
   49   69     0     0  con    0  1.0D+00  1.6D+00  1.858D-01  4.546D+02
   50   70     0     0  con    0  1.0D+00  2.7D+00  1.513D-01  4.546D+02
   51   71     0     0  con    0  1.0D+00  4.6D+00  1.254D-01  4.546D+02
   52   72     0     0  con    0  1.0D+00  1.5D+00  6.871D-02  4.546D+02
   53   73     0     0  con    0  1.0D+00  6.4D-01  2.467D-02  4.546D+02
   54   74     0     0  con    0  1.0D+00  1.4D+00  7.740D-03  4.546D+02
   55   75     0     0  con    0  1.0D+00  1.2D+00  1.013D-02  4.546D+02
   56   76     0     0  con    0  1.0D+00  3.0D+00  9.769D-03  4.546D+02
   57   77     0     0  con    0  1.0D+00  2.2D+00  2.037D-03  4.546D+02
   58   78     0     0  con    0  1.0D+00  9.8D-01  3.559D-03  4.546D+02
   59   79     0     0  con    0  1.0D+00  2.1D+00  3.203D-03  4.546D+02
   60   80     0     0  con    0  1.0D+00  2.8D+00  3.847D-03  4.546D+02
   61   82     0     0  con    1  3.3D-01  6.9D-01  4.767D-03  4.546D+02
   62   83     0     0  con    0  1.0D+00  1.7D+00  9.260D-04  4.546D+02
   63   84     0     0  con    0  1.0D+00  1.6D+00  1.424D-03  4.546D+02
   64   85     0     0  con    0  1.0D+00  2.2D+00  1.011D-03  4.546D+02
   65   86     0     0  con    0  1.0D+00  4.0D+00  4.319D-03  4.546D+02
   66   87     0     0  con    0  1.0D+00  2.2D+00  8.938D-04  4.546D+02
   67   88     0     0  con    0  1.0D+00  2.2D+00  3.187D-04  4.546D+02
   68   89     0     0  con    0  1.0D+00  2.0D+00  4.396D-04  4.546D+02
   69   90     0     0  con    0  1.0D+00  3.0D+00  5.417D-04  4.546D+02
   70   91     0     0  con    0  1.0D+00  5.9D+00  6.844D-04  4.546D+02
   71   92     0     0  con    0  1.0D+00  2.8D-01  1.327D-04  4.546D+02
   72   93     0     0  con    0  1.0D+00  1.1D+00  1.308D-04  4.546D+02
   73  102     0     0  con    8  1.1D-09  2.9D-09  1.308D-04  4.546D+02
   74  139     1     0  ---   16  7.3D-12  9.8D-16  1.308D-04  4.546D+02

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Warning:  more than 10 function and gradient
   evaluations in the last line search.  Termination
   may possibly be caused by a bad search direction.

 Total User time 0.000E+00 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            8     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     5.356D+02  2.284D+03
    1    2     1     0  ---    0  1.9D-03  1.0D+00  6.476D+01  2.085D+03
    2    3     0     0  con    0  1.0D+00  1.1D-01  2.024D+01  2.080D+03
    3    4     0     0  con    0  1.0D+00  4.9D-02  1.318D+00  2.080D+03
    4    5     0     0  con    0  1.0D+00  3.1D-03  2.394D-01  2.080D+03
    5    7     0     0  con    1  5.0D+00  4.6D-03  4.029D-01  2.080D+03
    6    8     0     0  con    0  1.0D+00  4.5D-02  2.152D+00  2.080D+03
    7    9     0     0  con    0  1.0D+00  1.4D-01  5.426D+00  2.080D+03
    8   10     0     0  con    0  1.0D+00  5.3D-01  1.587D+01  2.080D+03
    9   11     0     0  con    0  1.0D+00  6.0D-01  2.840D+01  2.080D+03
   10   12     0     0  con    0  1.0D+00  3.9D-01  3.387D+01  2.079D+03
   11   15     0     0  con    2  5.9D-02  8.9D-01  5.441D+01  2.079D+03
   12   16     0     0  con    0  1.0D+00  9.0D-02  3.974D+01  2.076D+03
   13   18     0     0  con    1  3.7D-01  5.9D-01  3.638D+01  2.071D+03
   14   21     0     0  con    2  2.0D-01  1.1D+00  5.346D+01  2.066D+03
   15   22     0     0  con    0  1.0D+00  9.0D-01  4.412D+01  2.047D+03
   16   24     0     0  con    1  5.2D-01  4.6D-01  1.319D+01  2.038D+03
   17   26     0     0  con    1  2.7D-01  3.4D-01  1.963D+01  2.037D+03
   18   29     0     0  con    2  2.1D+01  7.1D+00  1.763D+02  1.917D+03
   19   30     0     0  con    0  1.0D+00  4.7D+00  2.122D+02  1.821D+03
   20   32     0     0  con    1  2.3D-01  5.0D+00  1.498D+02  1.665D+03
   21   33     0     0  con    0  1.0D+00  5.3D+00  1.436D+02  1.506D+03
   22   34     0     0  con    0  1.0D+00  3.0D+01  2.755D+02  4.097D+02
   23   35     0     0  con    0  1.0D+00  3.1D+00  1.023D+02  2.548D+02
   24   37     0     0  con    1  2.5D-01  4.7D+00  3.796D+01  1.742D+02
   25   38     0     0  con    0  1.0D+00  3.3D-01  1.404D+01  1.712D+02
   26   39     0     0  con    0  1.0D+00  2.6D-01  8.114D+00  1.691D+02
   27   40     0     0  con    0  1.0D+00  9.0D-01  6.314D+00  1.666D+02
   28   41     0     0  con    0  1.0D+00  5.8D-01  8.009D+00  1.652D+02
   29   42     0     0  con    0  1.0D+00  9.6D-01  7.381D+00  1.625D+02
   30   47     0     0  con    4  8.5D-01  1.1D+01  2.291D+02 -2.364D+01
   31   49     0     0  con    1  1.5D-03  7.0D-02  2.290D+02 -2.381D+01
   32   50     0     0  con    0  1.0D+00  1.5D+00  1.980D+02 -5.959D+01
   33   51     0     0  con    0  1.0D+00  1.2D+01  1.292D+02 -2.182D+02
   34   52     0     0  con    0  1.0D+00  2.1D+00  4.500D+01 -2.591D+02
   35   53     0     0  con    0  1.0D+00  3.6D+00  7.278D+01 -2.698D+02
   36   54     0     0  con    0  1.0D+00  3.5D-01  4.587D+01 -2.766D+02
   37   55     0     0  con    0  1.0D+00  1.4D+00  9.030D+00 -2.899D+02
   38   56     0     0  con    0  1.0D+00  4.7D+00  3.198D+01 -3.161D+02
   39   61     0     0  con    4  2.1D-01  7.5D+00  2.551D+01 -3.602D+02
   40   64     0     0  con    2  1.1D-02  1.7D+00  2.482D+01 -3.653D+02
   41   66     0     0  con    1  2.9D-01  3.5D+00  5.300D+01 -3.730D+02
   42   67     0     0  con    0  1.0D+00  2.0D+00  1.905D+01 -3.839D+02
   43   68     0     0  con    0  1.0D+00  1.4D+00  2.953D+01 -3.920D+02
   44   69     0     0  con    0  1.0D+00  9.9D-01  3.019D+01 -3.949D+02
   45   71     0     0  con    1  1.6D-01  7.1D-01  2.701D+01 -3.983D+02
   46   72     0     0  con    0  1.0D+00  1.4D+00  1.907D+01 -4.033D+02
   47   73     0     0  con    0  1.0D+00  1.3D+00  9.557D+00 -4.083D+02
   48   74     0     0  con    0  1.0D+00  2.4D+00  3.641D+01 -4.151D+02
   49   75     0     0  con    0  1.0D+00  2.8D+00  3.043D+01 -4.214D+02
   50   77     0     0  con    1  1.4D-01  4.4D-01  3.639D+01 -4.223D+02
   51   78     0     0  con    0  1.0D+00  2.1D+00  4.756D+00 -4.258D+02
   52   79     0     0  con    0  1.0D+00  9.5D-01  1.802D+00 -4.264D+02
   53   80     0     0  con    0  1.0D+00  7.8D-01  2.556D+00 -4.266D+02
   54   82     0     0  con    1  1.2D-01  2.1D-01  7.393D-01 -4.266D+02
   55   83     0     0  con    0  1.0D+00  5.4D-01  2.258D-01 -4.267D+02
   56   85     0     0  con    1  2.1D-01  2.4D-01  1.107D+00 -4.267D+02
   57   86     0     0  con    0  1.0D+00  5.0D-01  4.544D-01 -4.268D+02
   58   87     0     0  con    0  1.0D+00  5.9D-01  1.525D-01 -4.268D+02
   59   88     0     0  con    0  1.0D+00  6.8D-01  6.182D-01 -4.268D+02
   60   89     0     0  con    0  1.0D+00  8.3D-01  1.496D-01 -4.268D+02
   61   90     0     0  con    0  1.0D+00  5.7D-01  9.337D-02 -4.268D+02
   62   92     0     0  con    1  2.9D-01  3.7D-01  2.965D-01 -4.268D+02
   63   93     0     0  con    0  1.0D+00  6.1D-01  6.906D-02 -4.268D+02
   64   94     0     0  con    0  1.0D+00  3.9D-01  5.503D-02 -4.268D+02
   65   95     0     0  con    0  1.0D+00  3.6D-01  7.683D-02 -4.268D+02
   66   96     0     0  con    0  1.0D+00  2.5D-01  4.894D-02 -4.268D+02
   67   97     0     0  con    0  1.0D+00  9.1D-01  4.829D-02 -4.268D+02
   68   98     0     0  con    0  1.0D+00  9.0D-01  1.583D-01 -4.268D+02
   69   99     0     0  con    0  1.0D+00  9.0D-02  1.399D-02 -4.268D+02
   70  100     0     0  con    0  1.0D+00  2.3D-01  5.738D-03 -4.268D+02
   71  101     0     0  con    0  1.0D+00  4.9D-01  1.645D-02 -4.268D+02
   72  102     0     0  con    0  1.0D+00  5.3D-01  2.428D-02 -4.268D+02
   73  104     0     0  con    1  2.8D-01  2.5D-01  1.126D-02 -4.268D+02
   74  105     0     0  con    0  1.0D+00  2.9D-01  1.966D-03 -4.268D+02
   75  106     0     0  con    0  1.0D+00  2.2D-01  2.903D-03 -4.268D+02
   76  107     0     0  con    0  1.0D+00  2.4D-01  4.059D-03 -4.268D+02
   77  108     0     0  con    0  1.0D+00  3.4D-01  8.102D-03 -4.268D+02
   78  109     0     0  con    0  1.0D+00  5.8D-02  8.925D-04 -4.268D+02
   79  110     0     0  con    0  1.0D+00  2.0D-02  8.006D-04 -4.268D+02
   80  111     0     0  con    0  1.0D+00  4.2D-02  8.654D-04 -4.268D+02
   81  115     0     0  con    3  5.1D-01  6.9D-03  5.945D-04 -4.268D+02
   82  131     0     0  con   15  9.9D-12  1.1D-13  5.945D-04 -4.268D+02

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Warning:  more than 10 function and gradient
   evaluations in the last line search.  Termination
   may possibly be caused by a bad search direction.

 Total User time 0.000E+00 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            8     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     2.473D+02  2.152D+03
    1    2     1     0  ---    0  3.9D-03  1.0D+00  1.242D+02  2.104D+03
    2    3     0     0  con    0  1.0D+00  3.3D-01  2.361D+01  2.080D+03
    3    4     0     0  con    0  1.0D+00  7.8D-02  2.928D+00  2.079D+03
    4    5     0     0  con    0  1.0D+00  9.0D-03  7.613D-01  2.079D+03
    5    6     0     0  con    0  1.0D+00  5.2D-03  7.643D-01  2.079D+03
    6    7     0     0  con    0  1.0D+00  7.9D-02  4.600D+00  2.079D+03
    7    8     0     0  con    0  1.0D+00  2.0D-01  1.043D+01  2.078D+03
    8   15     0     0  con    6  3.3D+01  3.4D+01  3.662D+02  1.114D+03
    9   17     0     0  con    1  5.8D-02  2.5D+00  3.718D+02  1.113D+03
   10   19     0     0  con    1  5.0D+00  4.0D+00  3.355D+02  9.374D+02
   11   20     0     0  con    0  1.0D+00  3.4D+01  1.963D+02  7.056D+02
   12   21     0     0  con    0  1.0D+00  6.4D+00  1.723D+02  5.575D+02
   13   22     0     0  con    0  1.0D+00  2.8D+00  1.086D+02  5.310D+02
   14   23     0     0  con    0  1.0D+00  6.1D-01  5.105D+01  5.167D+02
   15   24     0     0  con    0  1.0D+00  2.2D+00  3.954D+01  5.085D+02
   16   25     0     0  con    0  1.0D+00  6.9D-01  2.023D+01  4.898D+02
   17   26     0     0  con    0  1.0D+00  1.6D+00  1.572D+01  4.779D+02
   18   27     0     0  con    0  1.0D+00  1.6D+00  4.291D+00  4.729D+02
   19   28     0     0  con    0  1.0D+00  6.2D+00  6.287D+00  4.691D+02
   20   29     0     0  con    0  1.0D+00  1.0D+01  4.260D+00  4.655D+02
   21   30     0     0  con    0  1.0D+00  8.7D+00  5.463D+00  4.640D+02
   22   31     0     0  con    0  1.0D+00  4.5D+00  4.663D+00  4.636D+02
   23   32     0     0  con    0  1.0D+00  3.8D+00  2.046D+00  4.634D+02
   24   33     0     0  con    0  1.0D+00  4.8D+00  3.183D-01  4.633D+02
